datetime,num_orders,date,hour,dayofweek,day_name
2018-04-29 13:00:00,62,2018-04-29,13,6,Sunday
2018-04-29 14:00:00,62,2018-04-29,14,6,Sunday
2018-04-29 15:00:00,85,2018-04-29,15,6,Sunday
2018-04-29 16:00:00,130,2018-04-29,16,6,Sunday
2018-04-29 17:00:00,52,2018-04-29,17,6,Sunday
2018-04-29 18:00:00,65,2018-04-29,18,6,Sunday
2018-04-29 19:00:00,60,2018-04-29,19,6,Sunday
2018-04-29 20:00:00,67,2018-04-29,20,6,Sunday
2018-04-29 21:00:00,83,2018-04-29,21,6,Sunday
2018-04-29 22:00:00,134,2018-04-29,22,6,Sunday
2018-04-29 23:00:00,125,2018-04-29,23,6,Sunday
2018-04-30 00:00:00,162,2018-04-30,0,0,Monday
2018-04-30 01:00:00,77,2018-04-30,1,0,Monday
2018-04-30 02:00:00,91,2018-04-30,2,0,Monday
2018-04-30 03:00:00,80,2018-04-30,3,0,Monday
2018-04-30 04:00:00,43,2018-04-30,4,0,Monday
2018-04-30 05:00:00,25,2018-04-30,5,0,Monday
2018-04-30 06:00:00,32,2018-04-30,6,0,Monday
2018-04-30 07:00:00,21,2018-04-30,7,0,Monday
2018-04-30 08:00:00,69,2018-04-30,8,0,Monday
2018-04-30 09:00:00,91,2018-04-30,9,0,Monday
2018-04-30 10:00:00,120,2018-04-30,10,0,Monday
2018-04-30 11:00:00,63,2018-04-30,11,0,Monday
2018-04-30 12:00:00,49,2018-04-30,12,0,Monday
2018-04-30 13:00:00,62,2018-04-30,13,0,Monday
2018-04-30 14:00:00,49,2018-04-30,14,0,Monday
2018-04-30 15:00:00,62,2018-04-30,15,0,Monday
2018-04-30 16:00:00,100,2018-04-30,16,0,Monday
2018-04-30 17:00:00,68,2018-04-30,17,0,Monday
2018-04-30 18:00:00,57,2018-04-30,18,0,Monday
2018-04-30 19:00:00,65,2018-04-30,19,0,Monday
2018-04-30 20:00:00,61,2018-04-30,20,0,Monday
2018-04-30 21:00:00,88,2018-04-30,21,0,Monday
2018-04-30 22:00:00,85,2018-04-30,22,0,Monday
2018-04-30 23:00:00,77,2018-04-30,23,0,Monday
2018-05-01 00:00:00,81,2018-05-01,0,1,Tuesday
2018-05-01 01:00:00,74,2018-05-01,1,1,Tuesday
2018-05-01 02:00:00,55,2018-05-01,2,1,Tuesday
2018-05-01 03:00:00,84,2018-05-01,3,1,Tuesday
2018-05-01 04:00:00,77,2018-05-01,4,1,Tuesday
2018-05-01 05:00:00,25,2018-05-01,5,1,Tuesday
2018-05-01 06:00:00,5,2018-05-01,6,1,Tuesday
2018-05-01 07:00:00,6,2018-05-01,7,1,Tuesday
2018-05-01 08:00:00,49,2018-05-01,8,1,Tuesday
2018-05-01 09:00:00,66,2018-05-01,9,1,Tuesday
2018-05-01 10:00:00,53,2018-05-01,10,1,Tuesday
2018-05-01 11:00:00,43,2018-05-01,11,1,Tuesday
2018-05-01 12:00:00,40,2018-05-01,12,1,Tuesday
2018-05-01 13:00:00,34,2018-05-01,13,1,Tuesday
2018-05-01 14:00:00,61,2018-05-01,14,1,Tuesday
2018-05-01 15:00:00,82,2018-05-01,15,1,Tuesday
2018-05-01 16:00:00,74,2018-05-01,16,1,Tuesday
2018-05-01 17:00:00,43,2018-05-01,17,1,Tuesday
2018-05-01 18:00:00,44,2018-05-01,18,1,Tuesday
2018-05-01 19:00:00,77,2018-05-01,19,1,Tuesday
2018-05-01 20:00:00,38,2018-05-01,20,1,Tuesday
2018-05-01 21:00:00,81,2018-05-01,21,1,Tuesday
2018-05-01 22:00:00,70,2018-05-01,22,1,Tuesday
2018-05-01 23:00:00,69,2018-05-01,23,1,Tuesday
2018-05-02 00:00:00,138,2018-05-02,0,2,Wednesday
2018-05-02 01:00:00,45,2018-05-02,1,2,Wednesday
2018-05-02 02:00:00,62,2018-05-02,2,2,Wednesday
2018-05-02 03:00:00,59,2018-05-02,3,2,Wednesday
2018-05-02 04:00:00,30,2018-05-02,4,2,Wednesday
2018-05-02 05:00:00,25,2018-05-02,5,2,Wednesday
2018-05-02 06:00:00,14,2018-05-02,6,2,Wednesday
2018-05-02 07:00:00,20,2018-05-02,7,2,Wednesday
2018-05-02 08:00:00,68,2018-05-02,8,2,Wednesday
2018-05-02 09:00:00,57,2018-05-02,9,2,Wednesday
2018-05-02 10:00:00,57,2018-05-02,10,2,Wednesday
2018-05-02 11:00:00,43,2018-05-02,11,2,Wednesday
2018-05-02 12:00:00,35,2018-05-02,12,2,Wednesday
2018-05-02 13:00:00,73,2018-05-02,13,2,Wednesday
2018-05-02 14:00:00,54,2018-05-02,14,2,Wednesday
2018-05-02 15:00:00,65,2018-05-02,15,2,Wednesday
2018-05-02 16:00:00,113,2018-05-02,16,2,Wednesday
2018-05-02 17:00:00,67,2018-05-02,17,2,Wednesday
2018-05-02 18:00:00,39,2018-05-02,18,2,Wednesday
2018-05-02 19:00:00,77,2018-05-02,19,2,Wednesday
2018-05-02 20:00:00,92,2018-05-02,20,2,Wednesday
2018-05-02 21:00:00,94,2018-05-02,21,2,Wednesday
2018-05-02 22:00:00,118,2018-05-02,22,2,Wednesday
2018-05-02 23:00:00,131,2018-05-02,23,2,Wednesday
2018-05-03 00:00:00,201,2018-05-03,0,3,Thursday
2018-05-03 01:00:00,125,2018-05-03,1,3,Thursday
2018-05-03 02:00:00,136,2018-05-03,2,3,Thursday
2018-05-03 03:00:00,110,2018-05-03,3,3,Thursday
2018-05-03 04:00:00,60,2018-05-03,4,3,Thursday
2018-05-03 05:00:00,33,2018-05-03,5,3,Thursday
2018-05-03 06:00:00,5,2018-05-03,6,3,Thursday
2018-05-03 07:00:00,21,2018-05-03,7,3,Thursday
2018-05-03 08:00:00,85,2018-05-03,8,3,Thursday
2018-05-03 09:00:00,83,2018-05-03,9,3,Thursday
2018-05-03 10:00:00,95,2018-05-03,10,3,Thursday
2018-05-03 11:00:00,73,2018-05-03,11,3,Thursday
2018-05-03 12:00:00,58,2018-05-03,12,3,Thursday
2018-05-03 13:00:00,54,2018-05-03,13,3,Thursday
2018-05-03 14:00:00,56,2018-05-03,14,3,Thursday
2018-05-03 15:00:00,76,2018-05-03,15,3,Thursday
2018-05-03 16:00:00,104,2018-05-03,16,3,Thursday
2018-05-03 17:00:00,63,2018-05-03,17,3,Thursday
2018-05-03 18:00:00,56,2018-05-03,18,3,Thursday
2018-05-03 19:00:00,55,2018-05-03,19,3,Thursday
2018-05-03 20:00:00,48,2018-05-03,20,3,Thursday
2018-05-03 21:00:00,75,2018-05-03,21,3,Thursday
2018-05-03 22:00:00,65,2018-05-03,22,3,Thursday
2018-05-03 23:00:00,85,2018-05-03,23,3,Thursday
2018-05-04 00:00:00,121,2018-05-04,0,4,Friday
2018-05-04 01:00:00,54,2018-05-04,1,4,Friday
2018-05-04 02:00:00,74,2018-05-04,2,4,Friday
2018-05-04 03:00:00,52,2018-05-04,3,4,Friday
2018-05-04 04:00:00,16,2018-05-04,4,4,Friday
2018-05-04 05:00:00,17,2018-05-04,5,4,Friday
2018-05-04 06:00:00,29,2018-05-04,6,4,Friday
2018-05-04 07:00:00,13,2018-05-04,7,4,Friday
2018-05-04 08:00:00,57,2018-05-04,8,4,Friday
2018-05-04 09:00:00,40,2018-05-04,9,4,Friday
2018-05-04 10:00:00,83,2018-05-04,10,4,Friday
2018-05-04 11:00:00,75,2018-05-04,11,4,Friday
2018-05-04 12:00:00,34,2018-05-04,12,4,Friday
2018-05-04 13:00:00,67,2018-05-04,13,4,Friday
2018-05-04 14:00:00,97,2018-05-04,14,4,Friday
2018-05-04 15:00:00,55,2018-05-04,15,4,Friday
2018-05-04 16:00:00,96,2018-05-04,16,4,Friday
2018-05-04 17:00:00,54,2018-05-04,17,4,Friday
2018-05-04 18:00:00,48,2018-05-04,18,4,Friday
2018-05-04 19:00:00,72,2018-05-04,19,4,Friday
2018-05-04 20:00:00,68,2018-05-04,20,4,Friday
2018-05-04 21:00:00,75,2018-05-04,21,4,Friday
2018-05-04 22:00:00,82,2018-05-04,22,4,Friday
2018-05-04 23:00:00,90,2018-05-04,23,4,Friday
2018-05-05 00:00:00,104,2018-05-05,0,5,Saturday
2018-05-05 01:00:00,76,2018-05-05,1,5,Saturday
2018-05-05 02:00:00,75,2018-05-05,2,5,Saturday
2018-05-05 03:00:00,99,2018-05-05,3,5,Saturday
2018-05-05 04:00:00,30,2018-05-05,4,5,Saturday
2018-05-05 05:00:00,18,2018-05-05,5,5,Saturday
2018-05-05 06:00:00,19,2018-05-05,6,5,Saturday
2018-05-05 07:00:00,21,2018-05-05,7,5,Saturday
2018-05-05 08:00:00,51,2018-05-05,8,5,Saturday
2018-05-05 09:00:00,59,2018-05-05,9,5,Saturday
2018-05-05 10:00:00,39,2018-05-05,10,5,Saturday
2018-05-05 11:00:00,44,2018-05-05,11,5,Saturday
2018-05-05 12:00:00,24,2018-05-05,12,5,Saturday
2018-05-05 13:00:00,48,2018-05-05,13,5,Saturday
2018-05-05 14:00:00,84,2018-05-05,14,5,Saturday
2018-05-05 15:00:00,71,2018-05-05,15,5,Saturday
2018-05-05 16:00:00,117,2018-05-05,16,5,Saturday
2018-05-05 17:00:00,33,2018-05-05,17,5,Saturday
2018-05-05 18:00:00,55,2018-05-05,18,5,Saturday
2018-05-05 19:00:00,63,2018-05-05,19,5,Saturday
2018-05-05 20:00:00,64,2018-05-05,20,5,Saturday
2018-05-05 21:00:00,66,2018-05-05,21,5,Saturday
2018-05-05 22:00:00,75,2018-05-05,22,5,Saturday
2018-05-05 23:00:00,72,2018-05-05,23,5,Saturday
2018-05-06 00:00:00,79,2018-05-06,0,6,Sunday
2018-05-06 01:00:00,82,2018-05-06,1,6,Sunday
2018-05-06 02:00:00,87,2018-05-06,2,6,Sunday
2018-05-06 03:00:00,71,2018-05-06,3,6,Sunday
2018-05-06 04:00:00,74,2018-05-06,4,6,Sunday
2018-05-06 05:00:00,20,2018-05-06,5,6,Sunday
2018-05-06 06:00:00,4,2018-05-06,6,6,Sunday
2018-05-06 07:00:00,18,2018-05-06,7,6,Sunday
2018-05-06 08:00:00,66,2018-05-06,8,6,Sunday
2018-05-06 09:00:00,44,2018-05-06,9,6,Sunday
2018-05-06 10:00:00,45,2018-05-06,10,6,Sunday
2018-05-06 11:00:00,38,2018-05-06,11,6,Sunday
2018-05-06 12:00:00,55,2018-05-06,12,6,Sunday
2018-05-06 13:00:00,69,2018-05-06,13,6,Sunday
2018-05-06 14:00:00,76,2018-05-06,14,6,Sunday
2018-05-06 15:00:00,96,2018-05-06,15,6,Sunday
2018-05-06 16:00:00,100,2018-05-06,16,6,Sunday
2018-05-06 17:00:00,66,2018-05-06,17,6,Sunday
2018-05-06 18:00:00,57,2018-05-06,18,6,Sunday
2018-05-06 19:00:00,63,2018-05-06,19,6,Sunday
2018-05-06 20:00:00,107,2018-05-06,20,6,Sunday
2018-05-06 21:00:00,110,2018-05-06,21,6,Sunday
2018-05-06 22:00:00,73,2018-05-06,22,6,Sunday
2018-05-06 23:00:00,146,2018-05-06,23,6,Sunday
2018-05-07 00:00:00,154,2018-05-07,0,0,Monday
2018-05-07 01:00:00,89,2018-05-07,1,0,Monday
2018-05-07 02:00:00,154,2018-05-07,2,0,Monday
2018-05-07 03:00:00,105,2018-05-07,3,0,Monday
2018-05-07 04:00:00,68,2018-05-07,4,0,Monday
2018-05-07 05:00:00,22,2018-05-07,5,0,Monday
2018-05-07 06:00:00,18,2018-05-07,6,0,Monday
2018-05-07 07:00:00,31,2018-05-07,7,0,Monday
2018-05-07 08:00:00,75,2018-05-07,8,0,Monday
2018-05-07 09:00:00,63,2018-05-07,9,0,Monday
2018-05-07 10:00:00,97,2018-05-07,10,0,Monday
2018-05-07 11:00:00,78,2018-05-07,11,0,Monday
2018-05-07 12:00:00,53,2018-05-07,12,0,Monday
2018-05-07 13:00:00,52,2018-05-07,13,0,Monday
2018-05-07 14:00:00,79,2018-05-07,14,0,Monday
2018-05-07 15:00:00,62,2018-05-07,15,0,Monday
2018-05-07 16:00:00,123,2018-05-07,16,0,Monday
2018-05-07 17:00:00,70,2018-05-07,17,0,Monday
2018-05-07 18:00:00,50,2018-05-07,18,0,Monday
2018-05-07 19:00:00,80,2018-05-07,19,0,Monday
2018-05-07 20:00:00,56,2018-05-07,20,0,Monday
2018-05-07 21:00:00,68,2018-05-07,21,0,Monday
2018-05-07 22:00:00,56,2018-05-07,22,0,Monday
2018-05-07 23:00:00,67,2018-05-07,23,0,Monday
2018-05-08 00:00:00,85,2018-05-08,0,1,Tuesday
2018-05-08 01:00:00,52,2018-05-08,1,1,Tuesday
2018-05-08 02:00:00,104,2018-05-08,2,1,Tuesday
2018-05-08 03:00:00,83,2018-05-08,3,1,Tuesday
2018-05-08 04:00:00,33,2018-05-08,4,1,Tuesday
2018-05-08 05:00:00,25,2018-05-08,5,1,Tuesday
2018-05-08 06:00:00,7,2018-05-08,6,1,Tuesday
2018-05-08 07:00:00,35,2018-05-08,7,1,Tuesday
2018-05-08 08:00:00,77,2018-05-08,8,1,Tuesday
2018-05-08 09:00:00,49,2018-05-08,9,1,Tuesday
2018-05-08 10:00:00,37,2018-05-08,10,1,Tuesday
2018-05-08 11:00:00,31,2018-05-08,11,1,Tuesday
2018-05-08 12:00:00,31,2018-05-08,12,1,Tuesday
2018-05-08 13:00:00,71,2018-05-08,13,1,Tuesday
2018-05-08 14:00:00,44,2018-05-08,14,1,Tuesday
2018-05-08 15:00:00,102,2018-05-08,15,1,Tuesday
2018-05-08 16:00:00,119,2018-05-08,16,1,Tuesday
2018-05-08 17:00:00,48,2018-05-08,17,1,Tuesday
2018-05-08 18:00:00,30,2018-05-08,18,1,Tuesday
2018-05-08 19:00:00,68,2018-05-08,19,1,Tuesday
2018-05-08 20:00:00,74,2018-05-08,20,1,Tuesday
2018-05-08 21:00:00,82,2018-05-08,21,1,Tuesday
2018-05-08 22:00:00,58,2018-05-08,22,1,Tuesday
2018-05-08 23:00:00,67,2018-05-08,23,1,Tuesday
2018-05-09 00:00:00,121,2018-05-09,0,2,Wednesday
2018-05-09 01:00:00,62,2018-05-09,1,2,Wednesday
2018-05-09 02:00:00,78,2018-05-09,2,2,Wednesday
2018-05-09 03:00:00,123,2018-05-09,3,2,Wednesday
2018-05-09 04:00:00,35,2018-05-09,4,2,Wednesday
2018-05-09 05:00:00,23,2018-05-09,5,2,Wednesday
2018-05-09 06:00:00,16,2018-05-09,6,2,Wednesday
2018-05-09 07:00:00,16,2018-05-09,7,2,Wednesday
2018-05-09 08:00:00,55,2018-05-09,8,2,Wednesday
2018-05-09 09:00:00,66,2018-05-09,9,2,Wednesday
2018-05-09 10:00:00,43,2018-05-09,10,2,Wednesday
2018-05-09 11:00:00,36,2018-05-09,11,2,Wednesday
2018-05-09 12:00:00,44,2018-05-09,12,2,Wednesday
2018-05-09 13:00:00,47,2018-05-09,13,2,Wednesday
2018-05-09 14:00:00,52,2018-05-09,14,2,Wednesday
2018-05-09 15:00:00,106,2018-05-09,15,2,Wednesday
2018-05-09 16:00:00,107,2018-05-09,16,2,Wednesday
2018-05-09 17:00:00,70,2018-05-09,17,2,Wednesday
2018-05-09 18:00:00,39,2018-05-09,18,2,Wednesday
2018-05-09 19:00:00,50,2018-05-09,19,2,Wednesday
2018-05-09 20:00:00,108,2018-05-09,20,2,Wednesday
2018-05-09 21:00:00,72,2018-05-09,21,2,Wednesday
2018-05-09 22:00:00,66,2018-05-09,22,2,Wednesday
2018-05-09 23:00:00,90,2018-05-09,23,2,Wednesday
2018-05-10 00:00:00,107,2018-05-10,0,3,Thursday
2018-05-10 01:00:00,74,2018-05-10,1,3,Thursday
2018-05-10 02:00:00,118,2018-05-10,2,3,Thursday
2018-05-10 03:00:00,167,2018-05-10,3,3,Thursday
2018-05-10 04:00:00,54,2018-05-10,4,3,Thursday
2018-05-10 05:00:00,39,2018-05-10,5,3,Thursday
2018-05-10 06:00:00,18,2018-05-10,6,3,Thursday
2018-05-10 07:00:00,38,2018-05-10,7,3,Thursday
2018-05-10 08:00:00,61,2018-05-10,8,3,Thursday
2018-05-10 09:00:00,54,2018-05-10,9,3,Thursday
2018-05-10 10:00:00,130,2018-05-10,10,3,Thursday
2018-05-10 11:00:00,73,2018-05-10,11,3,Thursday
2018-05-10 12:00:00,52,2018-05-10,12,3,Thursday
2018-05-10 13:00:00,52,2018-05-10,13,3,Thursday
2018-05-10 14:00:00,90,2018-05-10,14,3,Thursday
2018-05-10 15:00:00,67,2018-05-10,15,3,Thursday
2018-05-10 16:00:00,109,2018-05-10,16,3,Thursday
2018-05-10 17:00:00,57,2018-05-10,17,3,Thursday
2018-05-10 18:00:00,81,2018-05-10,18,3,Thursday
2018-05-10 19:00:00,45,2018-05-10,19,3,Thursday
2018-05-10 20:00:00,75,2018-05-10,20,3,Thursday
2018-05-10 21:00:00,60,2018-05-10,21,3,Thursday
2018-05-10 22:00:00,53,2018-05-10,22,3,Thursday
2018-05-10 23:00:00,71,2018-05-10,23,3,Thursday
2018-05-11 00:00:00,107,2018-05-11,0,4,Friday
2018-05-11 01:00:00,76,2018-05-11,1,4,Friday
2018-05-11 02:00:00,93,2018-05-11,2,4,Friday
2018-05-11 03:00:00,69,2018-05-11,3,4,Friday
2018-05-11 04:00:00,24,2018-05-11,4,4,Friday
2018-05-11 05:00:00,27,2018-05-11,5,4,Friday
2018-05-11 06:00:00,52,2018-05-11,6,4,Friday
2018-05-11 07:00:00,14,2018-05-11,7,4,Friday
2018-05-11 08:00:00,60,2018-05-11,8,4,Friday
2018-05-11 09:00:00,66,2018-05-11,9,4,Friday
2018-05-11 10:00:00,83,2018-05-11,10,4,Friday
2018-05-11 11:00:00,84,2018-05-11,11,4,Friday
2018-05-11 12:00:00,48,2018-05-11,12,4,Friday
2018-05-11 13:00:00,60,2018-05-11,13,4,Friday
2018-05-11 14:00:00,55,2018-05-11,14,4,Friday
2018-05-11 15:00:00,84,2018-05-11,15,4,Friday
2018-05-11 16:00:00,92,2018-05-11,16,4,Friday
2018-05-11 17:00:00,88,2018-05-11,17,4,Friday
2018-05-11 18:00:00,58,2018-05-11,18,4,Friday
2018-05-11 19:00:00,73,2018-05-11,19,4,Friday
2018-05-11 20:00:00,76,2018-05-11,20,4,Friday
2018-05-11 21:00:00,94,2018-05-11,21,4,Friday
2018-05-11 22:00:00,95,2018-05-11,22,4,Friday
2018-05-11 23:00:00,119,2018-05-11,23,4,Friday
2018-05-12 00:00:00,145,2018-05-12,0,5,Saturday
2018-05-12 01:00:00,66,2018-05-12,1,5,Saturday
2018-05-12 02:00:00,163,2018-05-12,2,5,Saturday
2018-05-12 03:00:00,110,2018-05-12,3,5,Saturday
2018-05-12 04:00:00,41,2018-05-12,4,5,Saturday
2018-05-12 05:00:00,40,2018-05-12,5,5,Saturday
2018-05-12 06:00:00,13,2018-05-12,6,5,Saturday
2018-05-12 07:00:00,17,2018-05-12,7,5,Saturday
2018-05-12 08:00:00,58,2018-05-12,8,5,Saturday
2018-05-12 09:00:00,59,2018-05-12,9,5,Saturday
2018-05-12 10:00:00,49,2018-05-12,10,5,Saturday
2018-05-12 11:00:00,71,2018-05-12,11,5,Saturday
2018-05-12 12:00:00,37,2018-05-12,12,5,Saturday
2018-05-12 13:00:00,59,2018-05-12,13,5,Saturday
2018-05-12 14:00:00,77,2018-05-12,14,5,Saturday
2018-05-12 15:00:00,113,2018-05-12,15,5,Saturday
2018-05-12 16:00:00,88,2018-05-12,16,5,Saturday
2018-05-12 17:00:00,69,2018-05-12,17,5,Saturday
2018-05-12 18:00:00,42,2018-05-12,18,5,Saturday
2018-05-12 19:00:00,75,2018-05-12,19,5,Saturday
2018-05-12 20:00:00,73,2018-05-12,20,5,Saturday
2018-05-12 21:00:00,57,2018-05-12,21,5,Saturday
2018-05-12 22:00:00,58,2018-05-12,22,5,Saturday
2018-05-12 23:00:00,71,2018-05-12,23,5,Saturday
2018-05-13 00:00:00,95,2018-05-13,0,6,Sunday
2018-05-13 01:00:00,59,2018-05-13,1,6,Sunday
2018-05-13 02:00:00,71,2018-05-13,2,6,Sunday
2018-05-13 03:00:00,155,2018-05-13,3,6,Sunday
2018-05-13 04:00:00,61,2018-05-13,4,6,Sunday
2018-05-13 05:00:00,24,2018-05-13,5,6,Sunday
2018-05-13 06:00:00,23,2018-05-13,6,6,Sunday
2018-05-13 07:00:00,13,2018-05-13,7,6,Sunday
2018-05-13 08:00:00,84,2018-05-13,8,6,Sunday
2018-05-13 09:00:00,43,2018-05-13,9,6,Sunday
2018-05-13 10:00:00,57,2018-05-13,10,6,Sunday
2018-05-13 11:00:00,56,2018-05-13,11,6,Sunday
2018-05-13 12:00:00,53,2018-05-13,12,6,Sunday
2018-05-13 13:00:00,48,2018-05-13,13,6,Sunday
2018-05-13 14:00:00,71,2018-05-13,14,6,Sunday
2018-05-13 15:00:00,54,2018-05-13,15,6,Sunday
2018-05-13 16:00:00,128,2018-05-13,16,6,Sunday
2018-05-13 17:00:00,117,2018-05-13,17,6,Sunday
2018-05-13 18:00:00,48,2018-05-13,18,6,Sunday
2018-05-13 19:00:00,70,2018-05-13,19,6,Sunday
2018-05-13 20:00:00,94,2018-05-13,20,6,Sunday
2018-05-13 21:00:00,101,2018-05-13,21,6,Sunday
2018-05-13 22:00:00,88,2018-05-13,22,6,Sunday
2018-05-13 23:00:00,130,2018-05-13,23,6,Sunday
2018-05-14 00:00:00,158,2018-05-14,0,0,Monday
2018-05-14 01:00:00,106,2018-05-14,1,0,Monday
2018-05-14 02:00:00,164,2018-05-14,2,0,Monday
2018-05-14 03:00:00,129,2018-05-14,3,0,Monday
2018-05-14 04:00:00,58,2018-05-14,4,0,Monday
2018-05-14 05:00:00,30,2018-05-14,5,0,Monday
2018-05-14 06:00:00,13,2018-05-14,6,0,Monday
2018-05-14 07:00:00,42,2018-05-14,7,0,Monday
2018-05-14 08:00:00,66,2018-05-14,8,0,Monday
2018-05-14 09:00:00,70,2018-05-14,9,0,Monday
2018-05-14 10:00:00,123,2018-05-14,10,0,Monday
2018-05-14 11:00:00,92,2018-05-14,11,0,Monday
2018-05-14 12:00:00,58,2018-05-14,12,0,Monday
2018-05-14 13:00:00,81,2018-05-14,13,0,Monday
2018-05-14 14:00:00,62,2018-05-14,14,0,Monday
2018-05-14 15:00:00,93,2018-05-14,15,0,Monday
2018-05-14 16:00:00,116,2018-05-14,16,0,Monday
2018-05-14 17:00:00,119,2018-05-14,17,0,Monday
2018-05-14 18:00:00,52,2018-05-14,18,0,Monday
2018-05-14 19:00:00,98,2018-05-14,19,0,Monday
2018-05-14 20:00:00,72,2018-05-14,20,0,Monday
2018-05-14 21:00:00,81,2018-05-14,21,0,Monday
2018-05-14 22:00:00,106,2018-05-14,22,0,Monday
2018-05-14 23:00:00,81,2018-05-14,23,0,Monday
2018-05-15 00:00:00,97,2018-05-15,0,1,Tuesday
2018-05-15 01:00:00,80,2018-05-15,1,1,Tuesday
2018-05-15 02:00:00,81,2018-05-15,2,1,Tuesday
2018-05-15 03:00:00,93,2018-05-15,3,1,Tuesday
2018-05-15 04:00:00,45,2018-05-15,4,1,Tuesday
2018-05-15 05:00:00,59,2018-05-15,5,1,Tuesday
2018-05-15 06:00:00,24,2018-05-15,6,1,Tuesday
2018-05-15 07:00:00,23,2018-05-15,7,1,Tuesday
2018-05-15 08:00:00,72,2018-05-15,8,1,Tuesday
2018-05-15 09:00:00,80,2018-05-15,9,1,Tuesday
2018-05-15 10:00:00,50,2018-05-15,10,1,Tuesday
2018-05-15 11:00:00,71,2018-05-15,11,1,Tuesday
2018-05-15 12:00:00,41,2018-05-15,12,1,Tuesday
2018-05-15 13:00:00,82,2018-05-15,13,1,Tuesday
2018-05-15 14:00:00,68,2018-05-15,14,1,Tuesday
2018-05-15 15:00:00,66,2018-05-15,15,1,Tuesday
2018-05-15 16:00:00,130,2018-05-15,16,1,Tuesday
2018-05-15 17:00:00,53,2018-05-15,17,1,Tuesday
2018-05-15 18:00:00,38,2018-05-15,18,1,Tuesday
2018-05-15 19:00:00,72,2018-05-15,19,1,Tuesday
2018-05-15 20:00:00,65,2018-05-15,20,1,Tuesday
2018-05-15 21:00:00,71,2018-05-15,21,1,Tuesday
2018-05-15 22:00:00,67,2018-05-15,22,1,Tuesday
2018-05-15 23:00:00,123,2018-05-15,23,1,Tuesday
2018-05-16 00:00:00,91,2018-05-16,0,2,Wednesday
2018-05-16 01:00:00,57,2018-05-16,1,2,Wednesday
2018-05-16 02:00:00,104,2018-05-16,2,2,Wednesday
2018-05-16 03:00:00,92,2018-05-16,3,2,Wednesday
2018-05-16 04:00:00,88,2018-05-16,4,2,Wednesday
2018-05-16 05:00:00,14,2018-05-16,5,2,Wednesday
2018-05-16 06:00:00,20,2018-05-16,6,2,Wednesday
2018-05-16 07:00:00,33,2018-05-16,7,2,Wednesday
2018-05-16 08:00:00,62,2018-05-16,8,2,Wednesday
2018-05-16 09:00:00,77,2018-05-16,9,2,Wednesday
2018-05-16 10:00:00,76,2018-05-16,10,2,Wednesday
2018-05-16 11:00:00,83,2018-05-16,11,2,Wednesday
2018-05-16 12:00:00,43,2018-05-16,12,2,Wednesday
2018-05-16 13:00:00,73,2018-05-16,13,2,Wednesday
2018-05-16 14:00:00,65,2018-05-16,14,2,Wednesday
2018-05-16 15:00:00,64,2018-05-16,15,2,Wednesday
2018-05-16 16:00:00,86,2018-05-16,16,2,Wednesday
2018-05-16 17:00:00,66,2018-05-16,17,2,Wednesday
2018-05-16 18:00:00,48,2018-05-16,18,2,Wednesday
2018-05-16 19:00:00,86,2018-05-16,19,2,Wednesday
2018-05-16 20:00:00,63,2018-05-16,20,2,Wednesday
2018-05-16 21:00:00,64,2018-05-16,21,2,Wednesday
2018-05-16 22:00:00,89,2018-05-16,22,2,Wednesday
2018-05-16 23:00:00,119,2018-05-16,23,2,Wednesday
2018-05-17 00:00:00,156,2018-05-17,0,3,Thursday
2018-05-17 01:00:00,80,2018-05-17,1,3,Thursday
2018-05-17 02:00:00,139,2018-05-17,2,3,Thursday
2018-05-17 03:00:00,100,2018-05-17,3,3,Thursday
2018-05-17 04:00:00,119,2018-05-17,4,3,Thursday
2018-05-17 05:00:00,37,2018-05-17,5,3,Thursday
2018-05-17 06:00:00,2,2018-05-17,6,3,Thursday
2018-05-17 07:00:00,27,2018-05-17,7,3,Thursday
2018-05-17 08:00:00,61,2018-05-17,8,3,Thursday
2018-05-17 09:00:00,91,2018-05-17,9,3,Thursday
2018-05-17 10:00:00,92,2018-05-17,10,3,Thursday
2018-05-17 11:00:00,92,2018-05-17,11,3,Thursday
2018-05-17 12:00:00,62,2018-05-17,12,3,Thursday
2018-05-17 13:00:00,63,2018-05-17,13,3,Thursday
2018-05-17 14:00:00,94,2018-05-17,14,3,Thursday
2018-05-17 15:00:00,71,2018-05-17,15,3,Thursday
2018-05-17 16:00:00,115,2018-05-17,16,3,Thursday
2018-05-17 17:00:00,79,2018-05-17,17,3,Thursday
2018-05-17 18:00:00,41,2018-05-17,18,3,Thursday
2018-05-17 19:00:00,73,2018-05-17,19,3,Thursday
2018-05-17 20:00:00,77,2018-05-17,20,3,Thursday
2018-05-17 21:00:00,83,2018-05-17,21,3,Thursday
2018-05-17 22:00:00,91,2018-05-17,22,3,Thursday
2018-05-17 23:00:00,108,2018-05-17,23,3,Thursday
2018-05-18 00:00:00,98,2018-05-18,0,4,Friday
2018-05-18 01:00:00,95,2018-05-18,1,4,Friday
2018-05-18 02:00:00,113,2018-05-18,2,4,Friday
2018-05-18 03:00:00,92,2018-05-18,3,4,Friday
2018-05-18 04:00:00,71,2018-05-18,4,4,Friday
2018-05-18 05:00:00,18,2018-05-18,5,4,Friday
2018-05-18 06:00:00,17,2018-05-18,6,4,Friday
